ID,Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Status_Code,Groups_With_Access_Code,Geocode_Status,Latitude,Longitude,Country,Groups_With_Access_Code_French,Access_Code
168435,ELEC,Schuyler County,323 Owego St,Montour Falls,NY,14865,E,Public - Credit card at all times,GPS,42.340492,-76.840909,US,Public - Carte de crédit en tout temps,public
168436,ELEC,Schuyler County,1 Harbor Dr,Watkins Glen,NY,14891,E,Public - Credit card at all times,GPS,42.383664,-76.871132,US,Public - Carte de crédit en tout temps,public
168452,ELEC,The Nature Conservancy,250 Lawrence Hill Rd,Cold Spring Harbor,NY,11724,E,Public - Credit card at all times,GPS,40.857202,-73.453666,US,Public - Carte de crédit en tout temps,public
168456,ELEC,NYSE Thruway - Exit 48A - Pembroke,8420 Alleghany Rd,Corfu,NY,14036,E,Public - Credit card at all times,GPS,43.002552,-78.407167,US,Public - Carte de crédit en tout temps,public
168457,ELEC,NYSE Thruway - NYPA,2182 Alvin Rd,Grand Island,NY,14072,E,Public - Credit card at all times,GPS,43.019296,-78.97458,US,Public - Carte de crédit en tout temps,public
168458,ELEC,Tompkins-Seneca-Tioga BOCES,555 Warren Rd,Ithaca,NY,14850,E,Private - Credit card at all times,GPS,42.475787,-76.46425,US,Privé - Carte de crédit en tout temps,private
168462,ELEC,Herzog Supply Co,151 Plaza Rd,Kingston,NY,12401,E,Private - Credit card after hours,GPS,41.936235,-74.016881,US,Privé - Carte de crédit après les heures d'ouverture,private
168464,ELEC,NYSE Thruway - NYPA,370 NY-23,Catskill,NY,12414,E,Public - Credit card at all times,GPS,42.246462,-73.885301,US,Public - Carte de crédit en tout temps,public
168489,ELEC,"Walmart 2104 - Newburgh, NY",1201 Route 300,Newburgh,NY,12550,E,Public,GPS,41.497759,-74.073189,US,Public,public
168524,ELEC,STATION 4TH FL MOTORGATE 3,680 Main St,New York,NY,10044,E,Public,GPS,40.764464,-73.946924,US,Public,public
168525,ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,New York,NY,10044,E,Public,GPS,40.764208,-73.947198,US,Public,public
168539,ELEC,iPark 34 N 7th Street - Tesla Destination,34 N 7th St,Brooklyn,NY,11249,E,Public,200-9,40.720475,-73.96265,US,Public,public
168549,ELEC,3555 Main Street - Tesla Destination,3555 Main Street,Stone Ridge,NY,12484,E,Public,200-9,41.852541,-74.139181,US,Public,public
168556,ELEC,551W21 SR Capital - Tesla Destination,558 West 21st Street,New York,NY,10011,E,Public,200-9,40.747278,-74.007618,US,Public,public
168557,ELEC,577 Baltic Street - Adam America Real Estate - Tesla Destination,577 Baltic Street,Brooklyn,NY,11217,E,Public,200-9,40.681251,-73.981971,US,Public,public
168558,ELEC,610 Warren Street - Tesla Destination,610 Warren Street,Brooklyn,NY,11217,E,Public,200-9,40.681274,-73.981216,US,Public,public
168571,ELEC,Alps Provisions - Tesla Destination,43-11 23rd Ave.,Astoria,NY,11105,E,Public,200-9,40.769436,-73.905312,US,Public,public
168591,ELEC,Atlantic Golf Club - Tesla Destination,1040 Scuttle Hole Rd,Bridgehampton,NY,11976,E,Public,200-8,40.945293,-72.331267,US,Public,public
168650,ELEC,c/o The Maidstone - Tesla Destination,207 Main St,East Hampton,NY,11937,E,Public,200-9,40.955338,-72.194145,US,Public,public
168755,ELEC,Emerson Resort and Spa - Tesla Destination,5340 Route 28,Mount Tremper,NY,12457,E,Public,200-9,42.05014,-74.287611,US,Public,public
168757,ELEC,Enterprise Parking 219 E 69th St - Tesla Destination,219 E 69th St,New York,NY,10021,E,Public,200-9,40.767519,-73.960678,US,Public,public
168885,ELEC,iPark 314 W 120th Street - Tesla Destination,314 West 120th Street,New York,NY,10026,E,Public,200-8,40.806974,-73.954006,US,Public,public
168974,ELEC,Monticello Motor Club - Tesla Destination,67 Cantrell Rd,Monticello,NY,12701,E,Public,200-9,41.617641,-74.702993,US,Public,public
168977,ELEC,Nap York - Tesla Destination,480 7th Avenue,New York,NY,10018,E,Public,200-9,40.752301,-73.99,US,Public,public
168984,ELEC,New York Hospital Queens - Tesla Destination,56-45 Main Street,Flushing,NY,11355,E,Public,GPS,40.74719,-73.825366,US,Public,public
168994,ELEC,Old Westbury Golf and Country Club - Tesla Destination,270 Wheatley Road,Old Westbury,NY,11568,E,Public,200-9,40.801955,-73.601317,US,Public,public
169008,ELEC,Park Kwik - 110 Livingston - Tesla Destination,110 Livingston St,Brooklyn,NY,11201,E,Public,200-9,40.690809,-73.990016,US,Public,public
169009,ELEC,Park Kwik - 211 Atlantic - Tesla Destination,211 Atlantic Ave,Brooklyn,NY,11201,E,Public,200-9,40.689671,-73.991786,US,Public,public
169010,ELEC,Park Kwik-300 Ashland - Tesla Destination,300 Ashland Pl,Brooklyn,NY,11217,E,Public,200-8,40.686628,-73.978374,US,Public,public
169011,ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,New York,NY,10035,E,Public,200-8,40.800795,-73.937382,US,Public,public
169014,ELEC,Parkit 200 West End Ave - Tesla Destination,200 West End Ave,New York,NY,10023,E,Public,200-9,40.777982,-73.985407,US,Public,public
169060,ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,New York,NY,10025,E,Public,200-9,40.797676,-73.968479,US,Public,public
169077,ELEC,Rochester Institute of Technology - Tesla Destination,120 Lomb Memorial Dr,Rochester,NY,14623,E,Public,200-8,43.091646,-77.674855,US,Public,public
169104,ELEC,Silo Ridge - Tesla Destination,4651 Highway 22,Amenia,NY,12501,E,Public,200-9,41.814971,-73.566438,US,Public,public
169127,ELEC,St. Josephs Hospital - Tesla Destination,4295 Hempstead Turnpike,Bethpage,NY,11714,E,Public,200-8,40.725995,-73.478764,US,Public,public
169163,ELEC,Tesla Gigafactory 2 - Tesla Destination,1339 South Park Ave,Buffalo,NY,14220,E,Public,200-9,42.858887,-78.841502,US,Public,public
169169,ELEC,The Clinton Exchange - Tesla Destination,4 Clinton Square,Syracuse,NY,13202,E,Public,200-8,43.050899,-76.153729,US,Public,public
169195,ELEC,"The Ritz-Carlton Residences, Long Island - Tesla Destination",6000 Royal Court,North Hills,NY,11040,E,Public,200-9,40.769686,-73.688986,US,Public,public
169200,ELEC,The Spur - Tesla Destination,280 Elm Street,Southampton,NY,11968,E,Public,200-9,40.89539,-72.388254,US,Public,public
169201,ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,New York,NY,10034,E,Public,200-9,40.867375,-73.924227,US,Public,public
169223,ELEC,"Trump Golf Links, Ferry Point - Tesla Destination",500 Hutchinson River Parkway,Bronx,NY,10465,E,Public,200-8,40.811072,-73.835502,US,Public,public
169289,ELEC,RTS BAYTOWNE 2,Baytowne Plaza 1900 Empire Blvd,Webster,NY,14580,E,Public,GPS,43.19229,-77.49904,US,Public,public
169303,ELEC,The Mill at Water Mill - Tesla Supercharger,760 Montauk Highway,Water Mill,NY,11976,E,Public,GPS,40.911877,-72.353105,US,Public,public
169335,ELEC,STONY BROOK UNV ENGINEERING,Engineering Dr,Stony Brook,NY,11790,E,Public,GPS,40.912355,-73.125968,US,Public,public
169359,ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,New York,NY,10128,E,Public,GPS,40.779687,-73.952595,US,Public,public
169402,ELEC,SMITHTOWN 21 PULASKI RD,21 Pulaski Rd,Kings Park,NY,11754,E,Public,GPS,40.885946,-73.258659,US,Public,public
169476,ELEC,Smith Haven Mall,313 Smith Haven Mall,Lake Grove,NY,11755,E,Public,GPS,40.864596,-73.127717,US,Public,public
169508,ELEC,MOTM DEER PARK,960 Grand Blvd,Deer Park,NY,11729,E,Public,GPS,40.761171,-73.300903,US,Public,public
169509,ELEC,SWL SARANAC 1.3,234 Lake Flower Ave,Saranac Lake,NY,12983,E,Public,GPS,44.32269,-74.12324,US,Public,public
169706,ELEC,Energy Square,20 Cedar St,Kingston,NY,12401,E,Public,200-9,41.928591,-74.004355,US,Public,public
169851,ELEC,Imperial Parking,332-342 E 34th St,New York,NY,10016,E,Public,GPS,40.7440113,-73.9741155,US,Public,public
169879,ELEC,GOLDEN ARROW GOLDEN 1.2,2559 Main St,Lake Placid,NY,12946,E,Public,GPS,44.286465,-73.984314,US,Public,public
169880,ELEC,STATION 4TH FL MOTORGATE #1,688 Main St,New York,NY,10044,E,Public,GPS,40.764429,-73.946793,US,Public,public
169881,ELEC,DEMCO TRUHILTONCHARGE,3512 NY-434,Vestal,NY,13850,E,Public,GPS,42.096362,-75.987614,US,Public,public
169907,ELEC,854ELLICOTT 589 ELLICOTT 7,589 Ellicott St,Buffalo,NY,14203,E,Public,GPS,42.89578,-78.868307,US,Public,public
169908,ELEC,854ELLICOTT 134 HIGH ST 6,134 High St,Buffalo,NY,14203,E,Public,GPS,42.901003,-78.863841,US,Public,public
169909,ELEC,854ELLICOTT 134 HIGH ST 3,134 High St,Buffalo,NY,14203,E,Public,GPS,42.900863,-78.86391,US,Public,public
169910,ELEC,854ELLICOTT 134 HIGH ST 10,134 High St,Buffalo,NY,14203,E,Public,GPS,42.901008,-78.863625,US,Public,public
169911,ELEC,BEST WESTERN PL BEST 1.1,6605 Old Collamer Rd S,East Syracuse,NY,13057,E,Public,GPS,43.090446,-76.08658,US,Public,public
169937,ELEC,Icon Parking 1114 Ave & 6th,1114 Avenue of the Americas,New York,NY,10036,E,Public,GPS,40.755245,-73.983406,US,Public,public
169945,ELEC,TCR TOWNE EV STATION 3,12 California  ave,Albany,NY,12205,E,Public,GPS,42.704114,-73.81374,US,Public,public
169946,ELEC,TCR TOWERS EV STATION 3,422 Sand Creek Rd,Albany,NY,12205,E,Public,GPS,42.711889,-73.809738,US,Public,public
169948,ELEC,"Walmart 2152 - Albany, NY",141 Washington Ave. EXT,Albany,NY,12205,E,Public,GPS,42.69456,-73.848436,US,Public,public
169949,ELEC,Simon-Simth Haven Mall,313 SMITH HAVEN MALL,Lake Grove,NY,11755,E,Public,GPS,40.862452,-73.128752,US,Public,public
169976,ELEC,LANDMARK ALBANY LANDMARK ALBANY,100 Sandidge Way,Albany,NY,12203,E,Public,GPS,42.687836,-73.83313,US,Public,public
170004,ELEC,MARKET CENTER 55 RAILROAD 1.2,55 Railroad Pl,Saratoga Springs,NY,12866,E,Public,GPS,43.08248,-73.78785,US,Public,public
170005,ELEC,BROADSTCW ADK CAR WASH 1,203 Broad St,Glens Falls,NY,12801,E,Public,GPS,43.303116,-73.66215,US,Public,public
170027,ELEC,MOHAWK HARBOR01 STATION #2,220 Harborside  Blvd,Schenectady,NY,12308,E,Public,GPS,42.825307,-73.931165,US,Public,public
170028,ELEC,MOHAWK HARBOR01 STATION #1,200 Harborside Dr,Schenectady,NY,12305,E,Public,GPS,42.824279,-73.932023,US,Public,public
170029,ELEC,HWS COLLEGES MEDBERY LOT,311 Pulteney St,Geneva,NY,14456,E,Public,GPS,42.86009,-76.984375,US,Public,public
170120,ELEC,"NY DCFC RIVERHEAD, NY",1791 Old Country Rd,Riverhead,NY,11901,E,Public,GPS,40.923448,-72.703416,US,Public,public
170122,ELEC,NYC FLEET DPR_ICAHN_1_L3,10 Central Rd,New York,NY,10035,E,Public,GPS,40.792194,-73.92455,US,Public,public
170132,ELEC,CITY AMSTERDAM BRIDGE ST EV 2,55 Bridge St Bridge Street Parking Lot,Amsterdam,NY,12010,E,Public,GPS,42.934452,-74.197338,US,Public,public
170148,ELEC,BUTCHER BLOCK BUTCHER BLOCK 1,15 Booth Dr,Plattsburgh,NY,12901,E,Public,GPS,44.69712,-73.498215,US,Public,public
170181,ELEC,The St. Regis,Two East 55th Street,New York,NY,10022,E,Public,GPS,40.7613979,-73.9746128,US,Public,public
170194,ELEC,MAIN ST CW MAIN STREET 1,3665 Main St,Warrensburg,NY,12885,E,Public,GPS,43.488052,-73.761925,US,Public,public
170240,ELEC,ERIE COUNTY ECC STATION 1,Oak St,Buffalo,NY,14203,E,Public,GPS,42.883036,-78.871288,US,Public,public
170241,ELEC,ERIE COUNTY STATION ONE,6205 Main St,Buffalo,NY,14221,E,Public,GPS,42.960476,-78.720009,US,Public,public
170242,ELEC,ERIE COUNTY STATION TWO,4205 Main St,Buffalo,NY,14221,E,Public,GPS,42.960529,-78.720001,US,Public,public
170244,ELEC,MOTM WOODBURY,150 Crossways Park Dr. West,Woodbury,NY,11797,E,Public,GPS,40.807074,-73.488735,US,Public,public
170247,ELEC,"Town of East Hampton/Montauk, NY",70 South Euclid Ave,Montauk,NY,11954,E,Public,GPS,41.035911,-71.943488,US,Public,public
170293,ELEC,SHG FAIRFIELD 1.4,21 Big Boom Rd,Queensbury,NY,12804,E,Public,GPS,43.295708,-73.67628,US,Public,public
170300,ELEC,"Sam's Club 6428 (Medford, NY)",2950 Horseblock Rd,Medford,NY,11933,E,Public,GPS,40.826203,-72.990418,US,Public,public
170367,ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,Herkimer,NY,13350,E,Public,GPS,43.018812,-74.991876,US,Public,public
170398,ELEC,2 WEST AVE 2 WEST 1.2,2 West Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.084293,-73.803055,US,Public,public
170430,ELEC,Riverhead Town Center - Tesla Supercharger,1761 Old Country Road,Riverhead,NY,11901,E,Public,GPS,40.923424,-72.703538,US,Public,public
170431,ELEC,"Montauk, NY - Tesla Supercharger",70 South Euclid Avenue,Montauk,NY,11954,E,Public,GPS,41.036062,-71.943509,US,Public,public
170449,ELEC,233 LAKE AVE GROVE 1.5,233 Lake Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.08541,-73.76571,US,Public,public
170502,ELEC,FEHBOCES FEH BOCES,23 Huskie Ln,Malone,NY,12953,E,Public,GPS,44.841328,-74.28194,US,Public,public
170503,ELEC,OLYMPIC SPORTS  SPORTS 3,Bob Run Rd,Lake Placid,NY,12946,E,Public,GPS,44.220365,-73.923881,US,Public,public
170565,ELEC,EVolve NY - Schroon Lake - Sunoco,1567 U.S. 9,Schroon Lake,NY,12870,E,Public,GPS,43.869511,-73.752705,US,Public,public
170683,ELEC,COMFORT- CHARGE STATION 1,4054 ny-9l,Lake George,NY,12845,E,Public,GPS,43.41186,-73.70845,US,Public,public
170742,ELEC,"NY DCFC FISHKILL, NY",21 Westage Dr,Fishkill,NY,12524,E,Public,GPS,41.526606,-73.89475,US,Public,public
170743,ELEC,WHITEFACE MT WHITEFACE 2,Unnamed Road,Wilmington,NY,12997,E,Public,GPS,44.359129,-73.858775,US,Public,public
170744,ELEC,WHITEFACE MT WHITEFACE 1,5021 Route 86,Wilmington,NY,12997,E,Public,GPS,44.359205,-73.858698,US,Public,public
170877,ELEC,Capital Region Welcome Center,"New Baltimore Service Area - Northbound, New",Hannacroix,NY,12087,E,Public,GPS,42.427962,-73.805549,US,Public,public
171119,E85,Valero,3359 Great Neck Rd,Amityville,NY,11701,E,Public,GPS,40.69842580456522,-73.40964389814758,US,Public,public
171165,ELEC,DHL - Long Island City,230-19 Rockaway Blvd,Jamaica,NY,11413,E,Private,GPS,40.651931,-73.758355,US,Privé,private
171197,ELEC,BA PLAZA BA PLAZA 1,1 Northwestern Blvd,Albany,NY,12211,E,Public,GPS,42.745924,-73.821006,US,Public,public
171216,ELEC,SSCCA SSCC - 02,37 High Rock Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.084467,-73.782677,US,Public,public
171217,ELEC,69 COLLIER ST STATION 2,7 Hawley St,Binghamton,NY,13901,E,Public,GPS,42.097795,-75.914004,US,Public,public
171218,ELEC,BETHLEHEM EV STATION TWO,265 Elm Ave,Delmar,NY,12054,E,Public,GPS,42.599927,-73.839915,US,Public,public
171219,ELEC,BETHLEHEM EV STATION ONE,NY-32,Delmar,NY,12054,E,Public,GPS,42.599942,-73.839959,US,Public,public
171230,ELEC,SYLVAN BEACH SPENCER AVE,6938 Main St,Blossvale,NY,13308,E,Public,GPS,43.197199,-75.728611,US,Public,public
171231,ELEC,SYLVAN BEACH SUNSET PARK,1 Canal St,Blossvale,NY,13308,E,Public,GPS,43.194434,-75.731126,US,Public,public
171241,ELEC,DCEC - N DEPOT DCEC #1,7 Depot St,Delhi,NY,13753,E,Public,GPS,42.271027,-74.919526,US,Public,public
171282,ELEC,SUNY BUFFALO PARKER 5,185 Hayes Rd,Buffalo,NY,14214,E,Public,GPS,42.951204,-78.822398,US,Public,public
171309,ELEC,SPRINGVALLEYAPT 1.1,92 High Rock Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.085278,-73.78067,US,Public,public
171342,ELEC,SKYVIEW APARTME SKYVIEW ST2,5800 Arlington Ave,Riverdale,NY,10471,E,Public,GPS,40.908654,-73.905897,US,Public,public
171343,ELEC,FLEETWOODGARAGE STATION ONE,42 Broad St W,Mount Vernon,NY,10552,E,Public,GPS,40.92594,-73.83715,US,Public,public
171344,ELEC,SUNY BUFFALO JACOBS 3,50 Augspurger Rd,Buffalo,NY,14228,E,Public,GPS,42.99886,-78.78732,US,Public,public
171409,ELEC,MINNEWASKA EV 2,5281 US-44,Kerhonkson,NY,12446,E,Public,GPS,41.730062,-74.234947,US,Public,public
171438,ELEC,SRYMCASSB MALTA 1.3,8-10 Medical Park Dr,Ballston Spa,NY,12020,E,Public,GPS,42.97572,-73.80615,US,Public,public
171476,ELEC,SKYVIEW APARTME SKYVIEW ST1,5800 Arlington Ave,Riverdale,NY,10471,E,Public,GPS,40.90872,-73.905883,US,Public,public
171477,ELEC,NYC FLEET DPRMBLOT8_2_L3,920 Father Capodanno Blvd,Midland Beach,NY,10305,E,Public,GPS,40.572636,-74.08616,US,Public,public
171482,ELEC,Hatchet Hardware of Niskayuna,1448 Balltown Road,Niskayuna,NY,12309,E,Public,GPS,42.8142892,-73.8921308,US,Public,public
171552,ELEC,ADELPHI UNIV STATION 02,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.719585,-73.650042,US,Public,public
171553,ELEC,ADELPHI UNIV STATION 04,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.719626,-73.650022,US,Public,public
171554,ELEC,ADELPHI UNIV STATION 03,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.719561,-73.650096,US,Public,public
171555,ELEC,ADELPHI UNIV STATION 05,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.719629,-73.650059,US,Public,public
171556,ELEC,ADELPHI UNIV STATION 06,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.71962,-73.650117,US,Public,public
171664,ELEC,TRICITYRENTALS WOODLAKE,61 Woodlake Rd N,Albany,NY,12203,E,Public,GPS,42.67736,-73.84706,US,Public,public
171691,ELEC,ROCHESTER NY COURT ST 1,194 Court St,Rochester,NY,14604,E,Public,GPS,43.154074,-77.606985,US,Public,public
171692,ELEC,ROCHESTER NY WASH SQ GARAGE1,"111 Woodbury Blvd,",Rochester,NY,14607,E,Public,GPS,43.15273,-77.603845,US,Public,public
171697,ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,Rochester,NY,14612,E,Public,GPS,43.256393,-77.606857,US,Public,public
171725,ELEC,TOWN OF RED HK REDHOOK 3,7336 S Broadway,Red Hook,NY,12571,E,Public,GPS,41.987157,-73.880109,US,Public,public
171726,ELEC,TOWN OF RED HK RED HOOK 1,7336 S Broadway,Red Hook,NY,12571,E,Public,GPS,41.987127,-73.880399,US,Public,public
171727,ELEC,TOWN OF RED HK RED HOOK 2,7336 S Broadway,Red Hook,NY,12571,E,Public,GPS,41.987163,-73.880399,US,Public,public
173506,ELEC,WCS NS1 ASIA,Boston Rd,Bronx,NY,10460,E,Public,GPS,40.846612,-73.876323,US,Public,public
173863,ELEC,BURNS MGT OXFORD 5,6203 Johnston Rd,Albany,NY,12203,E,Public,GPS,42.685246,-73.870747,US,Public,public
173864,ELEC,BURNS MGT OXFORD 4,6203 Johnston Rd,Albany,NY,12203,E,Public,GPS,42.685296,-73.870736,US,Public,public
173885,ELEC,BURNS MGT HV 3,102 Bleeker Rd,Guilderland,NY,12084,E,Public,GPS,42.690962,-73.887467,US,Public,public
173886,ELEC,BURNS MGT HV 1,102 Bleeker Rd,Guilderland,NY,12084,E,Public,GPS,42.690931,-73.887646,US,Public,public
173901,ELEC,BURNS MGT EXCELSIOR 4,25 Whistler Ct,Saratoga Springs,NY,12866,E,Public,GPS,43.094271,-73.753611,US,Public,public
173902,ELEC,BURNS MGT EXCELSIOR 2,2125 Whistler Ct,Saratoga Springs,NY,12866,E,Public,GPS,43.093545,-73.755342,US,Public,public
173903,ELEC,BURNS MGT EXCELSIOR 1,2125 Whistler Ct,Saratoga Springs,NY,12866,E,Public,GPS,43.09355,-73.755474,US,Public,public
173930,ELEC,RPI 1 GARAGE L1 S1,77 College Ave,Troy,NY,12180,E,Public,GPS,42.727521,-73.681147,US,Public,public
173947,ELEC,RPI 1 E DORM N LOT S1,Sage Ave,Troy,NY,12180,E,Public,GPS,42.731506,-73.679497,US,Public,public
173958,ELEC,RRH RIEDMAN CAMP 6,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.201918,-77.574566,US,Public,public
173959,ELEC,RRH RIEDMAN CAMP2,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.201899,-77.574545,US,Public,public
173960,ELEC,RRH RIEDMAN CAMP 9,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.201924,-77.574537,US,Public,public
173961,ELEC,RRH RIEDMAN CAMP3,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202118,-77.574545,US,Public,public
173962,ELEC,RRH RIEDMAN CAMP 8,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202069,-77.574531,US,Public,public
173963,ELEC,RRH RIEDMAN CANP7,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202055,-77.57455,US,Public,public
173964,ELEC,RRH RIEDMAN CAMP 5,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202583,-77.574614,US,Public,public
173965,ELEC,RRH RIEDMAN CAMP4,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202045,-77.574595,US,Public,public
173966,ELEC,RRH RIEDMAN CAMPUS,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.202337,-77.574576,US,Public,public
173967,ELEC,RRH RIEDMAN CANP1,100 Kings Hwy S,Rochester,NY,14617,E,Public,GPS,43.201813,-77.574597,US,Public,public
173985,ELEC,BURNS MGT HV 4,222 Heritage Rd,Guilderland,NY,12203,E,Public,GPS,42.692516,-73.885172,US,Public,public
173998,ELEC,ROSENBLUM300 3 WINNERS 1,3 Winners Cir,Albany,NY,12205,E,Public,GPS,42.721029,-73.797244,US,Public,public
174018,ELEC,SHELDON SUFFERN ORANGE AV APT 1,128 Orange Ave,Suffern,NY,10901,E,Public,GPS,41.115119,-74.1537,US,Public,public
174028,ELEC,SULLIVAN PARK CENTER WAY 1,121 Center Way,Corning,NY,14830,E,Public,GPS,42.153054,-77.053977,US,Public,public
174042,ELEC,SUNY NEW PALTZ ROUTE 32 (2),Campus Transportation Hub,New Paltz,NY,12561,E,Public,GPS,41.739405,-74.079828,US,Public,public
174058,ELEC,CSJ BRENTWOOD STATION 2,1725 Brentwood Rd,Brentwood,NY,11717,E,Public,GPS,40.77393,-73.240723,US,Public,public
174096,ELEC,NYS ORDA GORE MOUNTAIN 2,793 Peaceful Valley Rd,North Creek,NY,12853,E,Public,GPS,43.671176,-74.007611,US,Public,public
174097,ELEC,NYS ORDA GORE MOUNTAIN 3,793 Peaceful Valley Rd,North Creek,NY,12853,E,Public,GPS,43.671111,-74.007596,US,Public,public
174098,ELEC,SUNY NEW PALTZ STATION 3,Service building,New Paltz,NY,12561,E,Public,GPS,41.736788,-74.084313,US,Public,public
174099,ELEC,SUNY NEW PALTZ SOUTH LOOP 1,Service building,New Paltz,NY,12561,E,Public,GPS,41.736893,-74.084215,US,Public,public
174120,ELEC,LPCL STATION 2,30 Lake Placid Club Way,Lake Placid,NY,12946,E,Public,GPS,44.283149,-73.979463,US,Public,public
174179,ELEC,TATABROOKFIELD #2,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755077,-73.955605,US,Public,public
174180,ELEC,TATABROOKFIELD GATEWAY #1,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755024,-73.955605,US,Public,public
174181,ELEC,TATABROOKFIELD #8,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.75533,-73.95569,US,Public,public
174182,ELEC,TATABROOKFIELD #7,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755314,-73.955605,US,Public,public
174183,ELEC,TATABROOKFIELD #6,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.75516,-73.955605,US,Public,public
174184,ELEC,TATABROOKFIELD #5,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755142,-73.9556,US,Public,public
174185,ELEC,TATABROOKFIELD #4,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755108,-73.955605,US,Public,public
174189,ELEC,2600 6TH AVE CHARGEPOINT 5,2600 6th Ave,Troy,NY,12180,E,Public,GPS,42.742071,-73.682119,US,Public,public
174190,ELEC,2600 6TH AVE CHARGEPOINT 1,2600 6th ave,Troy,NY,12180,E,Public,GPS,42.741852,-73.682174,US,Public,public
174192,ELEC,2600 6TH AVE CHARGEPOINT 4,2600 6th Ave,Troy,NY,12180,E,Public,GPS,42.742017,-73.682125,US,Public,public
174195,ELEC,COLACINO INUSTR COLACINO 4,126 Harrison St,Newark,NY,14513,E,Public,GPS,43.049507,-77.09373,US,Public,public
174196,ELEC,COLACINO INUSTR COLACINO 3,126 Harrison Street,Newark,NY,14513,E,Public,GPS,43.0489,-77.09397,US,Public,public
174197,ELEC,COLACINO INUSTR COLACINO 2,126 Harrison St,Newark,NY,14513,E,Public,GPS,43.049065,-77.094025,US,Public,public
174205,ELEC,HUDSON PRESERVE BLDG 22 #2,1901 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.733055,-73.728065,US,Public,public
174293,ELEC,RRH RIEDMAN CTR NG5,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.19733,-77.57841,US,Public,public
174294,ELEC,RRH RIEDMAN CTR NG1,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.19752,-77.57842,US,Public,public
174295,ELEC,RRH RIEDMAN CTR NG3,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.19745,-77.578415,US,Public,public
174296,ELEC,RRH RIEDMAN CTR NG2,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.19744,-77.578415,US,Public,public
174297,ELEC,RRH RIEDMAN CTR GW1,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.19736,-77.57842,US,Public,public
174328,ELEC,BURNS MGT THE SPRINGS #3,60 Weibel Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.093051,-73.74335,US,Public,public
174329,ELEC,BURNS MGT THE SPRINGS #4,60 Weibel Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.094747,-73.743656,US,Public,public
174330,ELEC,BURNS MGT THE SPRINGS #2,60 Weibel Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.093005,-73.743346,US,Public,public
174383,ELEC,HWS COLLEGES 288 PULTENEY 2,288 Pulteney St,Geneva,NY,14456,E,Public,GPS,42.859715,-76.98571,US,Public,public
174408,ELEC,RRH CLIFTON LEFT 1,2 Coulter Rd,Clifton Springs,NY,14432,E,Public,GPS,42.959843,-77.135293,US,Public,public
174411,ELEC,RRH NEWARK EAST 3,1200 Driving Park Ave,Newark,NY,14513,E,Public,GPS,43.060347,-77.099857,US,Public,public
174412,ELEC,RRH NEWARK EAST 1,1200 Driving Park Ave,Newark,NY,14513,E,Public,GPS,43.060251,-77.099865,US,Public,public
