,pickup_date,weekday,total_amount,row_count
1669,2022-09-09,Viernes,2814153.61,125174
1670,2022-09-10,Sábado,2583757.84,117628
1671,2022-09-11,Domingo,2326772.0,101167
1672,2022-09-12,Lunes,2542585.33,110826
1673,2022-09-13,Martes,2720698.33,122003
1674,2022-09-14,Miércoles,2793831.54,124052
1675,2022-09-15,Jueves,2913156.94,127956
1676,2022-09-16,Viernes,2847786.51,125862
1677,2022-09-17,Sábado,1271677.65,59501
1678,2022-09-18,Domingo,127162.69,4229
1679,2022-09-19,Lunes,2457723.41,105585
1680,2022-09-20,Martes,2543743.11,106678
1681,2022-09-21,Miércoles,2559346.13,102864
1682,2022-09-22,Jueves,2598705.1,109086
1683,2022-09-23,Viernes,2765694.59,119173
1684,2022-09-24,Sábado,2690049.28,117453
1685,2022-09-25,Domingo,2259836.67,99174
1686,2022-09-26,Lunes,2174940.57,97024
1687,2022-09-27,Martes,2436716.17,113328
1688,2022-09-28,Miércoles,2670550.09,122550
1689,2022-09-29,Jueves,2843769.8,126801
1690,2022-09-30,Viernes,2755818.67,123771
1691,2022-10-01,Sábado,337.8,19
1692,2023-01-01,Domingo,2347474.51,76752
1693,2023-01-02,Lunes,2033444.79,65777
1694,2023-01-03,Martes,2488095.37,85783
1695,2023-01-04,Miércoles,2645252.0,95092
1696,2023-01-05,Jueves,2734582.83,101063
1697,2023-01-06,Viernes,2713405.82,102550
1698,2023-01-07,Sábado,2663632.38,105036
1699,2023-01-08,Domingo,2405499.78,85056
1700,2023-01-09,Lunes,2372112.11,85349
1701,2023-01-10,Martes,2630358.62,99916
1702,2023-01-11,Miércoles,2768538.41,106118
1703,2023-01-12,Jueves,3059892.1,111386
1704,2023-01-13,Viernes,3085231.0,110719
1705,2023-01-14,Sábado,2924021.65,112950
1706,2023-01-15,Domingo,2608082.32,96844
1707,2023-01-16,Lunes,2297121.36,80120
1708,2023-01-17,Martes,2815076.05,101052
1709,2023-01-18,Miércoles,2860057.87,106152
1710,2023-01-19,Jueves,3068876.8,114603
1711,2023-01-20,Viernes,2927241.05,109444
1712,2023-01-21,Sábado,2767060.01,111999
1713,2023-01-22,Domingo,2451610.54,89651
1714,2023-01-23,Lunes,2432855.02,89791
1715,2023-01-24,Martes,2726300.03,103858
1716,2023-01-25,Miércoles,2806736.28,109196
1717,2023-01-26,Jueves,3100411.71,114877
1718,2023-01-27,Viernes,2972187.57,111668
1719,2023-01-28,Sábado,2764630.92,111645
1720,2023-01-29,Domingo,2417267.6,88131
1721,2023-01-30,Lunes,2309069.64,83768
1722,2023-01-31,Martes,2667253.0,100372
1723,2023-02-01,Miércoles,313.81,10
1724,2023-01-31,Martes,214.97,8
1725,2023-02-01,Miércoles,2805988.39,107770
1726,2023-02-02,Jueves,2982669.88,113074
1727,2023-02-03,Viernes,2975692.75,115149
1728,2023-02-04,Sábado,2417880.51,98236
1729,2023-02-05,Domingo,2349277.0,84099
1730,2023-02-06,Lunes,2509955.21,91046
1731,2023-02-07,Martes,2773960.12,106097
1732,2023-02-08,Miércoles,2870839.11,108397
1733,2023-02-09,Jueves,3166657.91,115122
1734,2023-02-10,Viernes,3101093.81,114361
1735,2023-02-11,Sábado,2904755.79,114484
1736,2023-02-12,Domingo,2567642.78,94403
1737,2023-02-13,Lunes,2536309.66,92981
1738,2023-02-14,Martes,2873399.6,108344
1739,2023-02-15,Miércoles,3099368.63,110638
1740,2023-02-16,Jueves,3088931.52,112816
1741,2023-02-17,Viernes,3042301.13,111745
1742,2023-02-18,Sábado,2714296.3,105272
1743,2023-02-19,Domingo,2466801.43,90018
1744,2023-02-20,Lunes,2327346.96,79583
1745,2023-02-21,Martes,2744981.8,99877
1746,2023-02-22,Miércoles,3005936.52,110872
1747,2023-02-23,Jueves,3164198.75,115210
1748,2023-02-24,Viernes,3109646.6,115471
1749,2023-02-25,Sábado,2892835.93,113591
1750,2023-02-26,Domingo,2581990.06,91145
1751,2023-02-27,Lunes,2598396.69,92969
1752,2023-02-28,Martes,2706343.57,101130
1753,2023-03-01,Miércoles,640.77,25
1754,2023-03-06,Lunes,464.2,16
1755,2023-03-07,Martes,20.2,1
1756,2023-02-22,Miércoles,43.54,2
1757,2023-02-23,Jueves,535.62,32
1758,2023-02-24,Viernes,331.74,21
1759,2023-02-27,Lunes,388.0,23
1760,2023-02-28,Martes,489.31,15
1761,2023-03-01,Miércoles,3162254.65,115272
1762,2023-03-02,Jueves,3283879.14,118944
1763,2023-03-03,Viernes,3122397.02,116428
1764,2023-03-04,Sábado,2880126.15,113201
1765,2023-03-05,Domingo,2732320.22,97012
1766,2023-03-06,Lunes,2662807.37,93547
1767,2023-03-07,Martes,3036362.41,113801
1768,2023-03-08,Miércoles,3238932.17,117449
1769,2023-03-09,Jueves,3368464.37,121705
1770,2023-03-10,Viernes,3349152.89,121793
1771,2023-03-11,Sábado,2838907.11,111369
1772,2023-03-12,Domingo,2697944.35,95149
1773,2023-03-13,Lunes,2839005.06,100498
1774,2023-03-14,Martes,2891930.99,107682
1775,2023-03-15,Miércoles,3404896.8,120047
1776,2023-03-16,Jueves,3581030.52,124026
1777,2023-03-17,Viernes,3258681.24,112560
1778,2023-03-18,Sábado,3175632.84,121648
1779,2023-03-19,Domingo,2944879.32,100555
1780,2023-03-20,Lunes,2733879.71,91489
1781,2023-03-21,Martes,2861171.75,101875
1782,2023-03-22,Miércoles,2984926.67,106032
1783,2023-03-23,Jueves,3267531.79,114123
1784,2023-03-24,Viernes,3107691.35,111041
1785,2023-03-25,Sábado,2953791.82,115598
1786,2023-03-26,Domingo,2766435.1,94130
1787,2023-03-27,Lunes,2773603.67,96449
1788,2023-03-28,Martes,2914853.74,104320
1789,2023-03-29,Miércoles,3134213.05,111286
1790,2023-03-30,Jueves,3402866.52,119315
1791,2023-03-31,Viernes,3261189.49,115233
1792,2023-04-01,Sábado,499.29,16
1793,2023-04-03,Lunes,609.76,21
1794,2023-04-04,Martes,551.97,27
1795,2023-04-05,Miércoles,531.82,21
1796,2023-03-31,Viernes,1143.21,41
1797,2023-04-01,Sábado,3039316.75,116985
1798,2023-04-02,Domingo,2867286.89,99876
1799,2023-04-03,Lunes,2788444.94,96894
1800,2023-04-04,Martes,2962057.51,108562
1801,2023-04-05,Miércoles,3205379.74,115629
1802,2023-04-06,Jueves,3033665.88,108133
1803,2023-04-07,Viernes,2856889.49,106042
1804,2023-04-08,Sábado,2555305.96,101579
1805,2023-04-09,Domingo,2507279.67,88448
1806,2023-04-10,Lunes,2653509.79,89793
1807,2023-04-11,Martes,2974045.18,104907
1808,2023-04-12,Miércoles,3130864.55,113283
1809,2023-04-13,Jueves,3445645.07,122099
1810,2023-04-14,Viernes,3459697.28,123985
1811,2023-04-15,Sábado,3173074.85,118936
1812,2023-04-16,Domingo,2876431.7,98528
1813,2023-04-17,Lunes,2914690.02,97845
1814,2023-04-18,Martes,3286235.23,115015
1815,2023-04-19,Miércoles,3356657.36,117691
1816,2023-04-20,Jueves,3708651.29,125748
1817,2023-04-21,Viernes,3326577.81,116912
1818,2023-04-22,Sábado,3098491.35,118000
1819,2023-04-23,Domingo,2976827.8,98060
1820,2023-04-24,Lunes,3010904.8,99928
1821,2023-04-25,Martes,3281310.68,112873
1822,2023-04-26,Miércoles,3465337.09,120136
1823,2023-04-27,Jueves,3683699.96,124363
1824,2023-04-28,Viernes,3521923.33,123181
1825,2023-04-29,Sábado,2979775.29,110530
1826,2023-04-30,Domingo,2814340.41,94194
1827,2023-05-01,Lunes,17.16,1
1828,2023-05-02,Martes,754.63,23
1829,2023-05-03,Miércoles,591.38,22
1830,2023-04-30,Domingo,332.6,8
1831,2023-05-01,Lunes,3079928.98,99693
1832,2023-05-02,Martes,3282987.18,115039
1833,2023-05-03,Miércoles,3416462.54,119562
1834,2023-05-04,Jueves,3661644.23,126709
1835,2023-05-05,Viernes,3457889.08,121662
1836,2023-05-06,Sábado,3201898.02,121580
1837,2023-05-07,Domingo,3019346.57,101326
1838,2023-05-08,Lunes,2948033.14,98829
1839,2023-05-09,Martes,3319205.54,115881
1840,2023-05-10,Miércoles,3583059.62,120905
1841,2023-05-11,Jueves,3809608.24,130176
1842,2023-05-12,Viernes,3656826.38,126017
1843,2023-05-13,Sábado,3276954.38,122061
1844,2023-05-14,Domingo,3182763.29,109618
1845,2023-05-15,Lunes,3274221.0,109010
1846,2023-05-16,Martes,3646858.75,124635
1847,2023-05-17,Miércoles,3905637.7,132303
1848,2023-05-18,Jueves,4062486.42,134666
1849,2023-05-19,Viernes,3655874.38,128064
1850,2023-05-20,Sábado,3290607.86,119245
1851,2023-05-21,Domingo,3171458.11,102831
1852,2023-05-22,Lunes,3074757.4,103944
1853,2023-05-23,Martes,3315582.61,116525
1854,2023-05-24,Miércoles,3566276.65,125529
1855,2023-05-25,Jueves,3445970.42,117282
1856,2023-05-26,Viernes,2964314.34,102637
1857,2023-05-27,Sábado,2538635.87,94051
1858,2023-05-28,Domingo,2391351.98,83598
1859,2023-05-29,Lunes,2330385.5,75328
1860,2023-05-30,Martes,2954135.52,100255
1861,2023-05-31,Miércoles,3278758.05,114638
1862,2023-06-01,Jueves,533.05,16
1863,2023-06-10,Sábado,113.46,2
1864,2023-06-12,Lunes,96.9,1
1865,2023-06-14,Miércoles,84.3,4
1866,2023-06-17,Sábado,103.08,2
1867,2023-07-02,Domingo,28.92,1
1868,2023-07-05,Miércoles,91.11,5
1869,2023-07-25,Martes,16.32,1
1870,2023-07-27,Jueves,50.11,2
1871,2023-08-15,Martes,51.36,2
1872,2023-09-05,Martes,12.96,1
1873,2023-01-01,Domingo,2347474.51,76752
1874,2023-01-02,Lunes,2033444.79,65777
1875,2023-01-03,Martes,2488095.37,85783
1876,2023-01-04,Miércoles,2645252.0,95092
1877,2023-01-05,Jueves,2734582.83,101063
1878,2023-01-06,Viernes,2713405.82,102550
1879,2023-01-07,Sábado,2663632.38,105036
1880,2023-01-08,Domingo,2405499.78,85056
1881,2023-01-09,Lunes,2372112.11,85349
1882,2023-01-10,Martes,2630358.62,99916
1883,2023-01-11,Miércoles,2768538.41,106118
1884,2023-01-12,Jueves,3059892.1,111386
1885,2023-01-13,Viernes,3085231.0,110719
1886,2023-01-14,Sábado,2924021.65,112950
1887,2023-01-15,Domingo,2608082.32,96844
1888,2023-01-16,Lunes,2297121.36,80120
1889,2023-01-17,Martes,2815076.05,101052
1890,2023-01-18,Miércoles,2860057.87,106152
1891,2023-01-19,Jueves,3068876.8,114603
1892,2023-01-20,Viernes,2927241.05,109444
1893,2023-01-21,Sábado,2767060.01,111999
1894,2023-01-22,Domingo,2451610.54,89651
1895,2023-01-23,Lunes,2432855.02,89791
1896,2023-01-24,Martes,2726300.03,103858
1897,2023-01-25,Miércoles,2806736.28,109196
1898,2023-01-26,Jueves,3100411.71,114877
1899,2023-01-27,Viernes,2972187.57,111668
1900,2023-01-28,Sábado,2764630.92,111645
1901,2023-01-29,Domingo,2417267.6,88131
1902,2023-01-30,Lunes,2309069.64,83768
1903,2023-01-31,Martes,2667253.0,100372
1904,2023-02-01,Miércoles,313.81,10
1905,2023-01-31,Martes,214.97,8
1906,2023-02-01,Miércoles,2805988.39,107770
1907,2023-02-02,Jueves,2982669.88,113074
1908,2023-02-03,Viernes,2975692.75,115149
1909,2023-02-04,Sábado,2417880.51,98236
1910,2023-02-05,Domingo,2349277.0,84099
1911,2023-02-06,Lunes,2509955.21,91046
1912,2023-02-07,Martes,2773960.12,106097
1913,2023-02-08,Miércoles,2870839.11,108397
1914,2023-02-09,Jueves,3166657.91,115122
1915,2023-02-10,Viernes,3101093.81,114361
1916,2023-02-11,Sábado,2904755.79,114484
1917,2023-02-12,Domingo,2567642.78,94403
1918,2023-02-13,Lunes,2536309.66,92981
1919,2023-02-14,Martes,2873399.6,108344
1920,2023-02-15,Miércoles,3099368.63,110638
1921,2023-02-16,Jueves,3088931.52,112816
1922,2023-02-17,Viernes,3042301.13,111745
1923,2023-02-18,Sábado,2714296.3,105272
1924,2023-02-19,Domingo,2466801.43,90018
1925,2023-02-20,Lunes,2327346.96,79583
1926,2023-02-21,Martes,2744981.8,99877
1927,2023-02-22,Miércoles,3005936.52,110872
1928,2023-02-23,Jueves,3164198.75,115210
1929,2023-02-24,Viernes,3109646.6,115471
1930,2023-02-25,Sábado,2892835.93,113591
1931,2023-02-26,Domingo,2581990.06,91145
1932,2023-02-27,Lunes,2598396.69,92969
1933,2023-02-28,Martes,2706343.57,101130
1934,2023-03-01,Miércoles,640.77,25
1935,2023-03-06,Lunes,464.2,16
1936,2023-03-07,Martes,20.2,1
1937,2023-02-22,Miércoles,43.54,2
1938,2023-02-23,Jueves,535.62,32
1939,2023-02-24,Viernes,331.74,21
1940,2023-02-27,Lunes,388.0,23
1941,2023-02-28,Martes,489.31,15
1942,2023-03-01,Miércoles,3162254.65,115272
1943,2023-03-02,Jueves,3283879.14,118944
1944,2023-03-03,Viernes,3122397.02,116428
1945,2023-03-04,Sábado,2880126.15,113201
1946,2023-03-05,Domingo,2732320.22,97012
1947,2023-03-06,Lunes,2662807.37,93547
1948,2023-03-07,Martes,3036362.41,113801
1949,2023-03-08,Miércoles,3238932.17,117449
1950,2023-03-09,Jueves,3368464.37,121705
1951,2023-03-10,Viernes,3349152.89,121793
1952,2023-03-11,Sábado,2838907.11,111369
1953,2023-03-12,Domingo,2697944.35,95149
1954,2023-03-13,Lunes,2839005.06,100498
1955,2023-03-14,Martes,2891930.99,107682
1956,2023-03-15,Miércoles,3404896.8,120047
1957,2023-03-16,Jueves,3581030.52,124026
1958,2023-03-17,Viernes,3258681.24,112560
1959,2023-03-18,Sábado,3175632.84,121648
1960,2023-03-19,Domingo,2944879.32,100555
1961,2023-03-20,Lunes,2733879.71,91489
1962,2023-03-21,Martes,2861171.75,101875
1963,2023-03-22,Miércoles,2984926.67,106032
1964,2023-03-23,Jueves,3267531.79,114123
1965,2023-03-24,Viernes,3107691.35,111041
1966,2023-03-25,Sábado,2953791.82,115598
1967,2023-03-26,Domingo,2766435.1,94130
1968,2023-03-27,Lunes,2773603.67,96449
1969,2023-03-28,Martes,2914853.74,104320
1970,2023-03-29,Miércoles,3134213.05,111286
1971,2023-03-30,Jueves,3402866.52,119315
1972,2023-03-31,Viernes,3261189.49,115233
1973,2023-04-01,Sábado,499.29,16
1974,2023-04-03,Lunes,609.76,21
1975,2023-04-04,Martes,551.97,27
1976,2023-04-05,Miércoles,531.82,21
1977,2023-03-31,Viernes,1143.21,41
1978,2023-04-01,Sábado,3039316.75,116985
1979,2023-04-02,Domingo,2867286.89,99876
1980,2023-04-03,Lunes,2788444.94,96894
1981,2023-04-04,Martes,2962057.51,108562
1982,2023-04-05,Miércoles,3205379.74,115629
1983,2023-04-06,Jueves,3033665.88,108133
1984,2023-04-07,Viernes,2856889.49,106042
1985,2023-04-08,Sábado,2555305.96,101579
1986,2023-04-09,Domingo,2507279.67,88448
1987,2023-04-10,Lunes,2653509.79,89793
1988,2023-04-11,Martes,2974045.18,104907
1989,2023-04-12,Miércoles,3130864.55,113283
1990,2023-04-13,Jueves,3445645.07,122099
1991,2023-04-14,Viernes,3459697.28,123985
1992,2023-04-15,Sábado,3173074.85,118936
1993,2023-04-16,Domingo,2876431.7,98528
1994,2023-04-17,Lunes,2914690.02,97845
1995,2023-04-18,Martes,3286235.23,115015
1996,2023-04-19,Miércoles,3356657.36,117691
1997,2023-04-20,Jueves,3708651.29,125748
1998,2023-04-21,Viernes,3326577.81,116912
1999,2023-04-22,Sábado,3098491.35,118000
2000,2023-04-23,Domingo,2976827.8,98060
2001,2023-04-24,Lunes,3010904.8,99928
2002,2023-04-25,Martes,3281310.68,112873
2003,2023-04-26,Miércoles,3465337.09,120136
2004,2023-04-27,Jueves,3683699.96,124363
2005,2023-04-28,Viernes,3521923.33,123181
2006,2023-04-29,Sábado,2979775.29,110530
2007,2023-04-30,Domingo,2814340.41,94194
2008,2023-05-01,Lunes,17.16,1
2009,2023-05-02,Martes,754.63,23
2010,2023-05-03,Miércoles,591.38,22
2011,2023-04-30,Domingo,332.6,8
2012,2023-05-01,Lunes,3079928.98,99693
2013,2023-05-02,Martes,3282987.18,115039
2014,2023-05-03,Miércoles,3416462.54,119562
2015,2023-05-04,Jueves,3661644.23,126709
2016,2023-05-05,Viernes,3457889.08,121662
2017,2023-05-06,Sábado,3201898.02,121580
2018,2023-05-07,Domingo,3019346.57,101326
2019,2023-05-08,Lunes,2948033.14,98829
2020,2023-05-09,Martes,3319205.54,115881
2021,2023-05-10,Miércoles,3583059.62,120905
2022,2023-05-11,Jueves,3809608.24,130176
2023,2023-05-12,Viernes,3656826.38,126017
2024,2023-05-13,Sábado,3276954.38,122061
2025,2023-05-14,Domingo,3182763.29,109618
2026,2023-05-15,Lunes,3274221.0,109010
2027,2023-05-16,Martes,3646858.75,124635
2028,2023-05-17,Miércoles,3905637.7,132303
2029,2023-05-18,Jueves,4062486.42,134666
2030,2023-05-19,Viernes,3655874.38,128064
2031,2023-05-20,Sábado,3290607.86,119245
2032,2023-05-21,Domingo,3171458.11,102831
2033,2023-05-22,Lunes,3074757.4,103944
2034,2023-05-23,Martes,3315582.61,116525
2035,2023-05-24,Miércoles,3566276.65,125529
2036,2023-05-25,Jueves,3445970.42,117282
2037,2023-05-26,Viernes,2964314.34,102637
2038,2023-05-27,Sábado,2538635.87,94051
2039,2023-05-28,Domingo,2391351.98,83598
2040,2023-05-29,Lunes,2330385.5,75328
2041,2023-05-30,Martes,2954135.52,100255
2042,2023-05-31,Miércoles,3278758.05,114638
2043,2023-06-01,Jueves,533.05,16
2044,2023-06-10,Sábado,113.46,2
2045,2023-06-12,Lunes,96.9,1
2046,2023-06-14,Miércoles,84.3,4
2047,2023-06-17,Sábado,103.08,2
2048,2023-07-02,Domingo,28.92,1
2049,2023-07-05,Miércoles,91.11,5
2050,2023-07-25,Martes,16.32,1
2051,2023-07-27,Jueves,50.11,2
2052,2023-08-15,Martes,51.36,2
2053,2023-09-05,Martes,12.96,1
2054,2021-01-01,Viernes,467086.16,24827
2055,2021-01-02,Sábado,650303.53,34309
2056,2021-01-03,Domingo,538830.02,26345
2057,2021-01-04,Lunes,825588.0700000001,44545
2058,2021-01-05,Martes,830567.6,46880
2059,2021-01-06,Miércoles,859778.3200000001,49547
2060,2021-01-07,Jueves,886008.23,50290
2061,2021-01-08,Viernes,871206.52,50477
2062,2021-01-09,Sábado,695909.55,39911
2063,2021-01-10,Domingo,556351.0,29855
2064,2021-01-11,Lunes,816635.16,46849
2065,2021-01-12,Martes,868226.91,50133
2066,2021-01-13,Miércoles,873117.08,51306
2067,2021-01-14,Jueves,925183.82,53051
2068,2021-01-15,Viernes,924665.2,53024
2069,2021-01-16,Sábado,668848.28,38723
2070,2021-01-17,Domingo,576767.92,31985
2071,2021-01-18,Lunes,653267.58,37092
2072,2021-01-19,Martes,889278.46,51149
2073,2021-01-20,Miércoles,836173.93,49437
2074,2021-01-21,Jueves,929307.27,53280
2075,2021-01-22,Viernes,933129.18,54285
2076,2021-01-23,Sábado,698308.62,42054
2077,2021-01-24,Domingo,554128.97,31033
2078,2021-01-25,Lunes,821057.0700000001,47423
2079,2021-01-26,Martes,805651.51,47818
2080,2021-01-27,Miércoles,894418.64,52655
2081,2021-01-28,Jueves,959114.49,56444
2082,2021-01-29,Viernes,929731.06,54602
2083,2021-01-30,Sábado,657641.24,39233
2084,2021-01-31,Domingo,539195.22,31183
2085,2021-02-01,Lunes,32.94,3
2086,2021-02-22,Lunes,10.56,1
2087,2021-09-30,Jueves,1201.07,62
2088,2021-10-01,Viernes,2420482.84,117062
2089,2021-10-02,Sábado,2237654.45,115086
2090,2021-10-03,Domingo,1966996.77,91230
2091,2021-10-04,Lunes,2001830.23,96858
2092,2021-10-05,Martes,2090068.67,106648
2093,2021-10-06,Miércoles,2258767.51,113020
2094,2021-10-07,Jueves,2453635.76,118556
2095,2021-10-08,Viernes,2491611.29,120242
2096,2021-10-09,Sábado,2266199.09,116817
2097,2021-10-10,Domingo,1935289.47,93850
2098,2021-10-11,Lunes,1822223.26,86890
2099,2021-10-12,Martes,2170632.56,108054
2100,2021-10-13,Miércoles,2254944.36,112723
2101,2021-10-14,Jueves,2493891.04,121767
2102,2021-10-15,Viernes,2572622.19,124091
2103,2021-10-16,Sábado,2335521.01,121955
2104,2021-10-17,Domingo,2118439.79,100790
2105,2021-10-18,Lunes,2133219.08,103856
2106,2021-10-19,Martes,2197696.31,110716
2107,2021-10-20,Miércoles,2372404.49,119077
2108,2021-10-21,Jueves,2528948.33,122809
2109,2021-10-22,Viernes,2530945.62,122858
2110,2021-10-23,Sábado,2333060.25,119757
2111,2021-10-24,Domingo,2077260.1,98929
2112,2021-10-25,Lunes,2065891.59,99949
2113,2021-10-26,Martes,2016505.19,101866
2114,2021-10-27,Miércoles,2426612.47,119847
2115,2021-10-28,Jueves,2587095.84,125607
2116,2021-10-29,Viernes,2648874.43,130631
2117,2021-10-30,Sábado,2308751.08,119589
2118,2021-10-31,Domingo,2110420.7,102263
2119,2021-11-01,Lunes,411.53,14
2120,2021-11-16,Martes,30.6,2
2121,2021-12-08,Miércoles,27.88,1
2122,2021-10-31,Domingo,1011.85,47
2123,2021-11-01,Lunes,2220274.32,106486
2124,2021-11-02,Martes,2213131.68,115847
2125,2021-11-03,Miércoles,2417255.02,121837
2126,2021-11-04,Jueves,2608809.32,127917
2127,2021-11-05,Viernes,2685987.21,129921
2128,2021-11-06,Sábado,2522553.71,131460
2129,2021-11-07,Domingo,2205981.45,100647
2130,2021-11-08,Lunes,2273000.85,106822
2131,2021-11-09,Martes,2419704.98,118745
2132,2021-11-10,Miércoles,2630522.71,126617
2133,2021-11-11,Jueves,2612379.53,123715
2134,2021-11-12,Viernes,2626567.08,128010
2135,2021-11-13,Sábado,2608377.29,132310
2136,2021-11-14,Domingo,2365904.54,109696
2137,2021-11-15,Lunes,2423519.64,114815
2138,2021-11-16,Martes,2512578.1,122700
2139,2021-11-17,Miércoles,2610318.96,126605
2140,2021-11-18,Jueves,2792572.67,133377
2141,2021-11-19,Viernes,2837751.47,135462
2142,2021-11-20,Sábado,2636559.03,131453
2143,2021-11-21,Domingo,2233377.22,105078
2144,2021-11-22,Lunes,2314106.43,112469
2145,2021-11-23,Martes,2538900.12,120235
2146,2021-11-24,Miércoles,2264835.11,108408
2147,2021-11-25,Jueves,1439736.15,70312
2148,2021-11-26,Viernes,1779629.36,89887
2149,2021-11-27,Sábado,2137334.24,104505
2150,2021-11-28,Domingo,2052436.67,90990
2151,2021-11-29,Lunes,2303880.47,107130
2152,2021-11-30,Martes,2510560.48,119366
2153,2021-12-01,Miércoles,621.52,21
2154,2021-12-18,Sábado,34.68,3
2155,2021-12-19,Domingo,76.39999999999999,2
2156,2021-12-21,Martes,35.54,2
2157,2021-11-30,Martes,1253.94,54
2158,2021-12-01,Miércoles,2554847.58,121986
2159,2021-12-02,Jueves,2739790.48,128647
2160,2021-12-03,Viernes,2836437.05,136231
2161,2021-12-04,Sábado,2658478.89,132392
2162,2021-12-05,Domingo,2412987.89,109654
2163,2021-12-06,Lunes,2395795.75,112665
2164,2021-12-07,Martes,2597753.01,126649
2165,2021-12-08,Miércoles,2749350.63,131662
2166,2021-12-09,Jueves,2887334.96,134724
2167,2021-12-10,Viernes,2879393.97,133497
2168,2021-12-11,Sábado,2647709.58,130247
2169,2021-12-12,Domingo,2384260.35,107167
2170,2021-12-13,Lunes,2353021.46,111299
2171,2021-12-14,Martes,2467388.86,120218
2172,2021-12-15,Miércoles,2583136.34,125048
2173,2021-12-16,Jueves,2669893.21,126270
2174,2021-12-17,Viernes,2635029.68,124147
2175,2021-12-18,Sábado,2186735.18,110279
2176,2021-12-19,Domingo,1933518.33,91200
2177,2021-12-20,Lunes,1944462.22,94213
2178,2021-12-21,Martes,1882461.47,93093
2179,2021-12-22,Miércoles,1853695.52,91699
2180,2021-12-23,Jueves,1770434.14,87850
2181,2021-12-24,Viernes,1327291.09,69619
2182,2021-12-25,Sábado,876040.07,40807
2183,2021-12-26,Domingo,1221675.22,54705
2184,2021-12-27,Lunes,1482914.24,69897
2185,2021-12-28,Martes,1578312.42,75037
2186,2021-12-29,Miércoles,1570342.82,74989
2187,2021-12-30,Jueves,1638215.07,77968
2188,2021-12-31,Viernes,1414858.99,70402
2189,2021-01-31,Domingo,170.86,8
2190,2021-02-01,Lunes,130119.42,6803
2191,2021-02-02,Martes,502990.39,29178
2192,2021-02-03,Miércoles,1001227.8,55440
2193,2021-02-04,Jueves,1117201.95,59326
2194,2021-02-05,Viernes,1041396.58,57770
2195,2021-02-06,Sábado,849422.04,49987
2196,2021-02-07,Domingo,486237.38,27488
2197,2021-02-08,Lunes,916848.29,51729
2198,2021-02-09,Martes,923042.66,52733
2199,2021-02-10,Miércoles,1036861.0,57855
2200,2021-02-11,Jueves,1029083.96,58625
2201,2021-02-12,Viernes,1131851.31,63611
2202,2021-02-13,Sábado,814403.24,48355
2203,2021-02-14,Domingo,692746.24,39672
2204,2021-02-15,Lunes,698125.06,40322
2205,2021-02-16,Martes,913410.53,51211
2206,2021-02-17,Miércoles,1060142.15,60166
2207,2021-02-18,Jueves,652159.18,38121
2208,2021-02-19,Viernes,899473.03,53029
2209,2021-02-20,Sábado,864311.01,51340
2210,2021-02-21,Domingo,661534.11,37119
2211,2021-02-22,Lunes,891851.65,50699
2212,2021-02-23,Martes,1002568.4,57160
2213,2021-02-24,Miércoles,1060569.91,59969
2214,2021-02-25,Jueves,1111262.44,61984
2215,2021-02-26,Viernes,1154726.34,65394
2216,2021-02-27,Sábado,833289.6,48980
2217,2021-02-28,Domingo,675307.4400000001,37612
2218,2021-03-01,Lunes,17.89,2
2219,2021-02-28,Domingo,107.6,7
2220,2021-03-01,Lunes,970698.61,54836
2221,2021-03-02,Martes,1066016.89,61843
2222,2021-03-03,Miércoles,1105674.17,63297
2223,2021-03-04,Jueves,1162846.79,67141
2224,2021-03-05,Viernes,1223708.14,69582
2225,2021-03-06,Sábado,928215.11,55004
2226,2021-03-07,Domingo,707911.45,38947
2227,2021-03-08,Lunes,999191.1,56282
2228,2021-03-09,Martes,1084855.97,62056
2229,2021-03-10,Miércoles,1140563.74,64635
2230,2021-03-11,Jueves,1211553.8,68222
2231,2021-03-12,Viernes,1287181.91,71716
2232,2021-03-13,Sábado,1047065.43,60870
2233,2021-03-14,Domingo,789407.9400000001,43964
2234,2021-03-15,Lunes,1076518.45,61407
2235,2021-03-16,Martes,1144362.84,65479
2236,2021-03-17,Miércoles,1234252.92,71510
2237,2021-03-18,Jueves,1657824.99,71539
2238,2021-03-19,Viernes,1308985.16,74427
2239,2021-03-20,Sábado,1075803.3,61538
2240,2021-03-21,Domingo,841764.59,45124
2241,2021-03-22,Lunes,1088150.27,59959
2242,2021-03-23,Martes,1125300.03,63548
2243,2021-03-24,Miércoles,1201636.15,68659
2244,2021-03-25,Jueves,1250456.96,69841
2245,2021-03-26,Viernes,1342048.12,73535
2246,2021-03-27,Sábado,1207385.11,67392
2247,2021-03-28,Domingo,749072.11,40404
2248,2021-03-29,Lunes,1048538.34,58127
2249,2021-03-30,Martes,1208608.13,66702
2250,2021-03-31,Miércoles,1211506.33,67533
2251,2021-04-01,Jueves,94.98,5
2252,2021-04-14,Miércoles,36.88,3
2253,2021-05-05,Miércoles,45.77,4
2254,2021-05-27,Jueves,53.92,3
2255,2021-03-31,Miércoles,186.39,9
2256,2021-04-01,Jueves,1304525.92,72429
2257,2021-04-02,Viernes,1293156.98,72350
2258,2021-04-03,Sábado,1090643.9,61847
2259,2021-04-04,Domingo,885045.71,46310
2260,2021-04-05,Lunes,1179667.77,62955
2261,2021-04-06,Martes,1303333.79,70472
2262,2021-04-07,Miércoles,1365819.7,74661
